0, 1541716243027, accelerometer-x
0, 1541716243027, accelerometer-y
0, 1541716243027, accelerometer-z
0, 1541716243029, gyroscope-x
0, 1541716243029, gyroscope-y
0, 1541716243029, gyroscope-z
0, 1541716243263, accelerometer-x
0, 1541716243263, accelerometer-y
0, 1541716243263, accelerometer-z
0, 1541716243263, gyroscope-x
0, 1541716243263, gyroscope-y
0, 1541716243263, gyroscope-z
-3.9521484375, 1541716243293, accelerometer-x
-0.04296875, 1541716243293, accelerometer-y
-0.0615234375, 1541716243293, accelerometer-z
-1.1015625, 1541716243293, gyroscope-x
0.875, 1541716243293, gyroscope-y
-0.53125, 1541716243293, gyroscope-z
-3.970703125, 1541716243367, accelerometer-x
-0.0185546875, 1541716243367, accelerometer-y
-0.0537109375, 1541716243367, accelerometer-z
-0.890625, 1541716243368, gyroscope-x
0.9296875, 1541716243368, gyroscope-y
-0.3046875, 1541716243368, gyroscope-z
-3.9619140625, 1541716243472, accelerometer-x
-0.03125, 1541716243472, accelerometer-y
-0.068359375, 1541716243472, accelerometer-z
-0.6640625, 1541716243473, gyroscope-x
0.9765625, 1541716243473, gyroscope-y
-0.3203125, 1541716243473, gyroscope-z
-3.953125, 1541716243593, accelerometer-x
-0.03125, 1541716243593, accelerometer-y
-0.0615234375, 1541716243593, accelerometer-z
-0.6953125, 1541716243593, gyroscope-x
0.671875, 1541716243593, gyroscope-y
-0.3046875, 1541716243593, gyroscope-z
-3.955078125, 1541716243667, accelerometer-x
-0.009765625, 1541716243667, accelerometer-y
-0.0458984375, 1541716243667, accelerometer-z
-0.84375, 1541716243668, gyroscope-x
0.84375, 1541716243668, gyroscope-y
-0.2734375, 1541716243668, gyroscope-z
-3.9560546875, 1541716243772, accelerometer-x
-0.0185546875, 1541716243772, accelerometer-y
-0.0634765625, 1541716243772, accelerometer-z
-0.84375, 1541716243773, gyroscope-x
0.6171875, 1541716243773, gyroscope-y
-0.515625, 1541716243773, gyroscope-z
-3.9716796875, 1541716243892, accelerometer-x
-0.0205078125, 1541716243892, accelerometer-y
-0.0615234375, 1541716243892, accelerometer-z
-0.96875, 1541716243893, gyroscope-x
1.109375, 1541716243893, gyroscope-y
-0.1328125, 1541716243893, gyroscope-z
-3.966796875, 1541716243967, accelerometer-x
-0.0263671875, 1541716243967, accelerometer-y
-0.0361328125, 1541716243967, accelerometer-z
-0.7109375, 1541716243968, gyroscope-x
0.875, 1541716243968, gyroscope-y
-0.015625, 1541716243968, gyroscope-z
-3.9765625, 1541716244073, accelerometer-x
-0.02734375, 1541716244073, accelerometer-y
-0.056640625, 1541716244073, accelerometer-z
-0.8046875, 1541716244073, gyroscope-x
1.109375, 1541716244073, gyroscope-y
-0.3046875, 1541716244073, gyroscope-z
-3.95703125, 1541716244178, accelerometer-x
-0.0166015625, 1541716244178, accelerometer-y
-0.037109375, 1541716244178, accelerometer-z
-1.0234375, 1541716244178, gyroscope-x
0.8203125, 1541716244178, gyroscope-y
-0.21875, 1541716244178, gyroscope-z
-3.951171875, 1541716244268, accelerometer-x
-0.0244140625, 1541716244268, accelerometer-y
-0.0517578125, 1541716244268, accelerometer-z
-0.796875, 1541716244268, gyroscope-x
0.875, 1541716244268, gyroscope-y
-0.3203125, 1541716244268, gyroscope-z
-3.9609375, 1541716244373, accelerometer-x
-0.0302734375, 1541716244373, accelerometer-y
-0.0634765625, 1541716244373, accelerometer-z
-0.59375, 1541716244373, gyroscope-x
0.8125, 1541716244373, gyroscope-y
-0.421875, 1541716244373, gyroscope-z
-3.9501953125, 1541716244493, accelerometer-x
-0.0185546875, 1541716244493, accelerometer-y
-0.0576171875, 1541716244493, accelerometer-z
-0.8359375, 1541716244493, gyroscope-x
0.9296875, 1541716244493, gyroscope-y
-0.2109375, 1541716244493, gyroscope-z
-3.962890625, 1541716244567, accelerometer-x
-0.025390625, 1541716244567, accelerometer-y
-0.0537109375, 1541716244567, accelerometer-z
-0.84375, 1541716244568, gyroscope-x
0.875, 1541716244568, gyroscope-y
-0.125, 1541716244568, gyroscope-z
-3.9658203125, 1541716244673, accelerometer-x
-0.03125, 1541716244673, accelerometer-y
-0.0654296875, 1541716244673, accelerometer-z
-1.234375, 1541716244673, gyroscope-x
0.84375, 1541716244673, gyroscope-y
-0.5078125, 1541716244673, gyroscope-z
-3.9609375, 1541716244778, accelerometer-x
-0.033203125, 1541716244778, accelerometer-y
-0.046875, 1541716244778, accelerometer-z
-0.9296875, 1541716244778, gyroscope-x
0.8046875, 1541716244778, gyroscope-y
-0.2265625, 1541716244778, gyroscope-z
-3.9619140625, 1541716244868, accelerometer-x
-0.025390625, 1541716244868, accelerometer-y
-0.0380859375, 1541716244868, accelerometer-z
-0.8984375, 1541716244868, gyroscope-x
0.9765625, 1541716244868, gyroscope-y
-0.2734375, 1541716244868, gyroscope-z
-3.9677734375, 1541716244973, accelerometer-x
-0.0361328125, 1541716244973, accelerometer-y
-0.0341796875, 1541716244973, accelerometer-z
-1, 1541716244973, gyroscope-x
0.8515625, 1541716244973, gyroscope-y
-0.109375, 1541716244973, gyroscope-z
-3.958984375, 1541716245078, accelerometer-x
-0.0283203125, 1541716245078, accelerometer-y
-0.0517578125, 1541716245078, accelerometer-z
-0.9921875, 1541716245078, gyroscope-x
1.015625, 1541716245078, gyroscope-y
-0.1328125, 1541716245078, gyroscope-z
-3.9560546875, 1541716245168, accelerometer-x
-0.03125, 1541716245168, accelerometer-y
-0.08203125, 1541716245168, accelerometer-z
-0.8671875, 1541716245168, gyroscope-x
0.9609375, 1541716245168, gyroscope-y
-0.1484375, 1541716245168, gyroscope-z
-3.9619140625, 1541716245273, accelerometer-x
-0.0234375, 1541716245273, accelerometer-y
-0.0517578125, 1541716245273, accelerometer-z
-0.8359375, 1541716245273, gyroscope-x
0.8515625, 1541716245273, gyroscope-y
-0.0625, 1541716245273, gyroscope-z
-3.947265625, 1541726383450, accelerometer-x
-0.03515625, 1541726383450, accelerometer-y
-0.0517578125, 1541726383450, accelerometer-z
-0.84375, 1541726383450, gyroscope-x
0.890625, 1541726383450, gyroscope-y
-0.2578125, 1541726383450, gyroscope-z
-3.958984375, 1541726383538, accelerometer-x
-0.0283203125, 1541726383538, accelerometer-y
-0.052734375, 1541726383538, accelerometer-z
-0.765625, 1541726383539, gyroscope-x
0.9609375, 1541726383539, gyroscope-y
-0.2109375, 1541726383539, gyroscope-z
-3.96875, 1541726383643, accelerometer-x
-0.0361328125, 1541726383643, accelerometer-y
-0.0634765625, 1541726383643, accelerometer-z
-0.8046875, 1541726383644, gyroscope-x
0.8359375, 1541726383644, gyroscope-y
-0.609375, 1541726383644, gyroscope-z
-3.953125, 1541726383748, accelerometer-x
-0.0390625, 1541726383748, accelerometer-y
-0.056640625, 1541726383748, accelerometer-z
-0.8203125, 1541726383749, gyroscope-x
0.9765625, 1541726383749, gyroscope-y
-0.1875, 1541726383749, gyroscope-z
-3.9501953125, 1541726383838, accelerometer-x
-0.021484375, 1541726383838, accelerometer-y
-0.044921875, 1541726383838, accelerometer-z
-0.7578125, 1541726383838, gyroscope-x
0.7734375, 1541726383838, gyroscope-y
-0.234375, 1541726383838, gyroscope-z
-3.9541015625, 1541726383943, accelerometer-x
-0.009765625, 1541726383943, accelerometer-y
-0.05859375, 1541726383943, accelerometer-z
-0.9765625, 1541726383943, gyroscope-x
0.9609375, 1541726383943, gyroscope-y
-0.1171875, 1541726383943, gyroscope-z
-3.96484375, 1541726384048, accelerometer-x
-0.021484375, 1541726384048, accelerometer-y
-0.0537109375, 1541726384048, accelerometer-z
-0.96875, 1541726384048, gyroscope-x
0.9140625, 1541726384048, gyroscope-y
-0.3046875, 1541726384048, gyroscope-z
-3.958984375, 1541726384138, accelerometer-x
-0.0244140625, 1541726384138, accelerometer-y
-0.056640625, 1541726384138, accelerometer-z
-0.859375, 1541726384138, gyroscope-x
0.9375, 1541726384138, gyroscope-y
-0.203125, 1541726384138, gyroscope-z
-3.9560546875, 1541726384243, accelerometer-x
-0.03515625, 1541726384243, accelerometer-y
-0.0380859375, 1541726384243, accelerometer-z
-0.78125, 1541726384243, gyroscope-x
0.8828125, 1541726384243, gyroscope-y
-0.359375, 1541726384243, gyroscope-z
-3.9697265625, 1541726384363, accelerometer-x
-0.0302734375, 1541726384363, accelerometer-y
-0.048828125, 1541726384363, accelerometer-z
-0.8203125, 1541726384364, gyroscope-x
1.09375, 1541726384364, gyroscope-y
-0.1328125, 1541726384364, gyroscope-z
-3.9697265625, 1541726384438, accelerometer-x
-0.0283203125, 1541726384438, accelerometer-y
-0.05078125, 1541726384438, accelerometer-z
-0.890625, 1541726384439, gyroscope-x
0.671875, 1541726384439, gyroscope-y
-0.3984375, 1541726384439, gyroscope-z
-3.94921875, 1541726384543, accelerometer-x
-0.033203125, 1541726384543, accelerometer-y
-0.0478515625, 1541726384543, accelerometer-z
-0.71875, 1541726384543, gyroscope-x
0.9453125, 1541726384543, gyroscope-y
-0.4296875, 1541726384543, gyroscope-z
-3.958984375, 1541726384648, accelerometer-x
-0.037109375, 1541726384648, accelerometer-y
-0.0556640625, 1541726384648, accelerometer-z
-0.953125, 1541726384649, gyroscope-x
0.8125, 1541726384649, gyroscope-y
-0.3671875, 1541726384649, gyroscope-z
-3.9560546875, 1541726384738, accelerometer-x
-0.033203125, 1541726384738, accelerometer-y
-0.0693359375, 1541726384738, accelerometer-z
-0.8671875, 1541726384739, gyroscope-x
0.9296875, 1541726384739, gyroscope-y
-0.03125, 1541726384739, gyroscope-z
-3.96875, 1541726384843, accelerometer-x
-0.0205078125, 1541726384843, accelerometer-y
-0.060546875, 1541726384843, accelerometer-z
-0.7265625, 1541726384843, gyroscope-x
1.1484375, 1541726384843, gyroscope-y
-0.2890625, 1541726384843, gyroscope-z
-3.958984375, 1541726384963, accelerometer-x
-0.0302734375, 1541726384963, accelerometer-y
-0.068359375, 1541726384963, accelerometer-z
-0.9765625, 1541726384963, gyroscope-x
0.90625, 1541726384963, gyroscope-y
-0.328125, 1541726384963, gyroscope-z
-3.9560546875, 1541726385038, accelerometer-x
-0.0205078125, 1541726385038, accelerometer-y
-0.0615234375, 1541726385038, accelerometer-z
-1.03125, 1541726385039, gyroscope-x
0.9765625, 1541726385039, gyroscope-y
-0.2734375, 1541726385039, gyroscope-z
